"","ExpertID","Prediction","PredictedValue","DaysBefore","Decision","SymbolID","TransactionID","CompanyID"
"30371","3261","Buy",0.1396011,"50","Hold","S36074187",9560,"231"
"30372","3261","Hold",-0.00591716,"5","Sell","S9611200",5350,"231"
"30373","3261","Buy",0.08560794,"0","Sell","S36074187",8670,"231"
"30374","3261","Buy",0.1310085,"24","Buy","S36074187",7373,"231"
"30375","3261","Sell",0.230839,"25","Hold","S9729131",7764,"231"
"30376","3261","Buy",0.1751218,"0","Sell","S36074187",701,"231"
"30377","3261","Buy",0.01384768,"43","Sell","S36074187",701,"231"
"30378","3261","Hold",0.1441024,"52","Hold","S9611200",2961,"231"
"30379","3261","Hold",0.02264427,"50","Hold","S9611200",3127,"231"
"30380","3261","Sell",0.2694151,"0","Buy","S9729131",10144,"231"
"30381","3261","Hold",0.02065614,"22","Buy","S9611200",8398,"231"
"30382","3265","Hold",1.04577,"0","Sell","S3807540",11846,"174"
"30383","3266","Hold",NA,"41","Buy","S33313171",5555,"166"
"30384","3266","Buy",NA,"9","Sell","S3350188",8784,"166"
"30385","3266","Buy",0.084549,"0","Sell","S3350188",8784,"166"
"30386","3267","Buy",NA,"51","Hold","S17646222",5716,"253"
"30387","3267","Buy",NA,"25","Hold","S17646222",7330,"253"
"30388","3267","Buy",0.2025554,"6","Sell","S1300218",1900,"253"
"30389","3267","Buy",0.628775,"49","Sell","S33204245",7013,"253"
"30390","3267","Buy",0.1540681,"16","Buy","S3795794",8384,"253"
"30391","3267","Buy",0.2927369,"27","Sell","S1448130",33,"253"
"30392","3267","Buy",0.7353579,"24","Sell","S33204245",6910,"253"
"30393","3267","Buy",NA,"35","Sell","S1300218",5672,"253"
"30394","3267","Buy",NA,"0","Sell","S17646222",11641,"253"
"30395","3267","Buy",0.6901408,"6","Sell","S33204245",7013,"253"
"30396","3267","Buy",0.1154856,"29","Sell","S33204245",6318,"253"
"30397","3267","Buy",0.08349267,"0","Buy","S33204245",9803,"253"
"30398","3267","Buy",NA,"38","Hold","S33204245",7860,"253"
"30399","3267","Buy",NA,"0","Sell","S1300218",7433,"253"
"30400","3267","Buy",0.2820513,"20","Sell","S33204245",6318,"253"
"30401","3267","Buy",NA,"9","Sell","S33204245",6163,"253"
"30402","3267","Hold",0.08764615,"0","Buy","S3795794",978,"253"
"30403","3267","Buy",0.6901408,"42","Buy","S33204245",8866,"253"
"30404","3267","Buy",0.3140604,"50","Sell","S33204245",11601,"253"
"30405","3267","Hold",0.03923097,"28","Hold","S3795794",288,"253"
"30406","3267","Buy",0.1713031,"54","Buy","S1300218",7113,"253"
"30407","3267","Buy",0.1275546,"14","Buy","S33204245",194,"253"
"30408","3267","Buy",0.1923077,"0","Sell","S17646222",3238,"253"
"30409","3267","Buy",0.6925247,"40","Sell","S33204245",7621,"253"
"30410","3268","Buy",NA,"47","Hold","S49477166",6410,"81"
"30411","3268","Buy",NA,"0","Buy","S49477166",5396,"81"
"30412","3272","Buy",0.2467756,"0","Buy","S43175124",5676,"325"
"30413","3272","Hold",0.009817672,"38","Hold","S2109893",2907,"325"
"30414","3272","Buy",0.1593097,"30","Hold","S46781105",1142,"325"
"30415","3272","Hold",0.2269939,"0","Buy","S3200499",6224,"325"
"30416","3272","Buy",0.820202,"23","Hold","S3077118",4857,"325"
"30417","3272","Buy",NA,"0","Hold","S66694",4072,"325"
"30418","3272","Hold",-0.09873003,"51","Sell","S15303143",2408,"325"
"30419","3272","Hold",-0.1610976,"0","Sell","S43958155",1299,"325"
"30420","3272","Buy",0.4052418,"29","Hold","S43958155",7571,"325"
"30421","3272","Buy",0.2743628,"54","Sell","S15303143",10770,"325"
"30422","3272","Hold",0.07063197,"4","Buy","S15303143",347,"325"
"30423","3272","Hold",-0.09638554,"3","Hold","S3200499",4689,"325"
"30424","3272","Buy",0.2357787,"13","Buy","S7458399",11361,"325"
"30425","3272","Hold",0.1390603,"37","Buy","S15303143",3721,"325"
"30426","3272","Hold",0.08314111,"49","Sell","S9850112",8779,"325"
"30427","3272","Buy",0.2444072,"0","Hold","S46781105",192,"325"
"30428","3272","Buy",0.1972551,"18","Buy","S15303143",9028,"325"
"30429","3272","Buy",0.3254644,"23","Buy","S1148556",6464,"325"
"30430","3272","Hold",-0.00990099,"52","Sell","S15303143",1559,"325"
"30431","3272","Buy",NA,"18","Buy","S43175124",7840,"325"
"30432","3272","Buy",0.4326648,"0","Buy","S43175124",8853,"325"
"30433","3272","Buy",0.1595547,"30","Buy","S9850112",7007,"325"
"30434","3272","Buy",0.4050013,"35","Buy","S43958155",1645,"325"
"30435","3272","Buy",0.3421433,"0","Buy","S15303143",5055,"325"
"30436","3272","Hold",0.1650074,"32","Hold","S35777158",11293,"325"
"30437","3272","Buy",0.1432241,"13","Buy","S43175124",7840,"325"
"30438","3272","Sell",-0.1779497,"39","Sell","S3200499",2876,"325"
"30439","3272","Buy",0.1063072,"0","Buy","S9850112",9041,"325"
"30440","3272","Buy",0.2009939,"26","Buy","S43175124",7840,"325"
"30441","3272","Buy",0.03846154,"40","Sell","S9850112",9348,"325"
"30442","3272","Buy",0.1173184,"27","Hold","S15303143",8579,"325"
"30443","3272","Buy",NA,"43","Hold","S66694",4569,"325"
"30444","3272","Hold",0.0215664,"4","Buy","S15303143",10379,"325"
"30445","3272","Buy",0.08507204,"0","Buy","S46781105",6540,"325"
"30446","3272","Hold",-0.1089788,"0","Hold","S3200499",8587,"325"
"30447","3272","Sell",-0.1682975,"0","Sell","S3200499",6885,"325"
"30448","3272","Buy",0.05274239,"28","Hold","S9850112",2653,"325"
"30449","3272","Hold",0.05386417,"49","Sell","S9850112",12030,"325"
"30450","3272","Hold",0.06157113,"61","Hold","S35777158",3278,"325"
"30451","3272","Buy",0.1820331,"51","Buy","S7458399",4012,"325"
"30452","3272","Hold",0.007838746,"31","Sell","S15303143",3308,"325"
"30453","3272","Hold",-0.1641003,"0","Buy","S35777158",7778,"325"
"30454","3272","Hold",-0.05437352,"27","Hold","S3200499",9641,"325"
"30455","3272","Buy",0.2854442,"0","Hold","S15303143",2755,"325"
"30456","3272","Buy",0.2861434,"0","Buy","S1148556",2864,"325"
"30457","3272","Hold",-0.07651715,"0","Sell","S3200499",2876,"325"
"30458","3272","Hold",-0.03197419,"0","Sell","S15303143",3308,"325"
"30459","3272","Buy",0.7214233,"40","Hold","S3077118",5903,"325"
"30460","3272","Buy",0.1342155,"0","Hold","S9850112",2653,"325"
"30461","3272","Buy",0.2279355,"22","Buy","S1148556",5918,"325"
"30462","3272","Buy",0.2470772,"0","Buy","S1148556",5918,"325"
"30463","3272","Hold",0.05088011,"12","Hold","S43175124",7473,"325"
"30464","3272","Buy",0.188566,"37","Sell","S1148556",3832,"325"
"30465","3272","Hold",1.152938,"0","Hold","S1148287",9341,"325"
"30466","3272","Hold",-0.04250689,"58","Sell","S15303143",2408,"325"
"30467","3272","Buy",0.1337112,"0","Hold","S15303143",6538,"325"
"30468","3272","Hold",0.1869436,"21","Buy","S3200499",1858,"325"
"30469","3272","Hold",NA,"20","Sell","S15303143",3308,"325"
"30470","3272","Buy",0.181386,"52","Hold","S15303143",8579,"325"
"30471","3272","Buy",0.1518602,"28","Buy","S9850112",9041,"325"
"30472","3272","Buy",0.09118274,"0","Hold","S9850112",3972,"325"
"30473","3272","Buy",0.09722222,"0","Hold","S46781105",1142,"325"
"30474","3272","Buy",0.8088494,"0","Hold","S3077118",9716,"325"
"30475","3272","Hold",-0.1425993,"34","Buy","S35777158",12110,"325"
"30476","3272","Buy",0.2454392,"36","Buy","S46781105",4421,"325"
"30477","3272","Hold",2.935775,"19","Hold","S1148287",10051,"325"
"30478","3272","Buy",0.2360515,"0","Buy","S9850112",6005,"325"
"30479","3272","Hold",-0.03875496,"0","Sell","S15303143",10190,"325"
"30480","3272","Buy",0.43031,"0","Sell","S43958155",7630,"325"
"30481","3272","Hold",0.1441648,"0","Buy","S35777158",12110,"325"
"30482","3272","Buy",0.3233879,"48","Sell","S43175124",4028,"325"
"30483","3272","Buy",0.09472541,"31","Buy","S46781105",5342,"325"
"30484","3272","Buy",0.1586814,"0","Buy","S1148556",5034,"325"
"30485","3272","Buy",0.2688891,"51","Sell","S43175124",4028,"325"
"30486","3272","Hold",0.06485963,"39","Sell","S15303143",2573,"325"
"30487","3272","Hold",-0.09053328,"0","Sell","S15303143",1559,"325"
"30488","3272","Hold",0.08059433,"0","Buy","S2109893",3376,"325"
"30489","3272","Buy",0.09214618,"48","Buy","S43958155",10311,"325"
"30490","3272","Buy",0.1118051,"45","Hold","S43175124",654,"325"
"30491","3272","Buy",0.1187768,"19","Buy","S66694",9050,"325"
"30492","3272","Hold",0.3617021,"54","Buy","S3200499",449,"325"
"30493","3272","Buy",0.2260536,"0","Buy","S1148556",3053,"325"
"30494","3273","Hold",0.06162012,"52","Buy","S6843203",4054,"134"
"30495","3273","Buy",NA,"27","Buy","S31194227",9773,"134"
"30496","3273","Hold",0.1608624,"0","Hold","S22576226",8659,"134"
"30497","3273","Buy",0.1366006,"8","Sell","S31194227",10208,"134"
"30498","3273","Sell",NA,"0","Hold","S17230176",7953,"134"
"30499","3273","Buy",0.1478517,"37","Hold","S31194227",9904,"134"
"30500","3273","Buy",NA,"28","Buy","S30707220",2058,"134"
"30501","3273","Hold",NA,"47","Sell","S31194227",2428,"134"
"30502","3273","Hold",0.2262284,"29","Hold","S45649240",12098,"134"
"30503","3273","Buy",0.299976,"21","Hold","S2838216",1375,"134"
"30504","3273","Sell",0.09806891,"25","Hold","S17230176",583,"134"
"30505","3273","Buy",0.2386195,"53","Buy","S2838216",305,"134"
"30506","3273","Hold",0.1453744,"21","Sell","S22576226",7286,"134"
"30507","3273","Buy",NA,"0","Buy","S31194227",744,"134"
"30508","3273","Hold",0.1138435,"6","Sell","S17230176",9217,"134"
"30509","3273","Hold",NA,"0","Buy","S17230176",9002,"134"
"30510","3273","Hold",NA,"0","Hold","S31194227",5053,"134"
"30511","3273","Hold",0.1509286,"23","Buy","S6843203",8949,"134"
"30512","3273","Buy",NA,"0","Buy","S30707220",6468,"134"
"30513","3273","Hold",0.01343908,"21","Buy","S6843203",4128,"134"
"30514","3273","Hold",0.2741222,"0","Buy","S45649240",5411,"134"
"30515","3273","Hold",NA,"0","Sell","S31194227",3819,"134"
"30516","3273","Sell",NA,"38","Hold","S17230176",583,"134"
"30517","3273","Hold",NA,"48","Buy","S31194227",7506,"134"
"30518","3273","Hold",0.1028359,"16","Hold","S17230176",6955,"134"
"30519","3273","Buy",NA,"6","Buy","S30707220",2058,"134"
"30520","3273","Hold",NA,"0","Sell","S45649240",9565,"134"
"30521","3274","Buy",0.6,"1","Hold","S25183201",8250,"20"
"30522","3274","Hold",0.1964736,"47","Sell","S23548466",10164,"20"
"30523","3274","Hold",-0.1097923,"5","Sell","S25183201",9497,"20"
"30524","3274","Hold",0.1591618,"21","Sell","S23548466",1184,"20"
"30525","3274","Hold",0.2357884,"35","Buy","S23548466",9125,"20"
"30526","3274","Buy",0.3309672,"0","Buy","S25183201",128,"20"
"30527","3274","Buy",NA,"0","Hold","S23548466",97,"20"
"30528","3274","Hold",-0.03303787,"0","Hold","S19087292",2596,"20"
"30529","3274","Hold",NA,"52","Buy","S19087292",4428,"20"
"30530","3274","Hold",-0.1678225,"55","Buy","S25183201",408,"20"
"30531","3274","Buy",0.7035775,"51","Hold","S25183201",11629,"20"
"30532","3274","Hold",0.2468828,"10","Buy","S23548466",8282,"20"
"30533","3274","Buy",NA,"3","Hold","S34392131",9501,"20"
"30534","3274","Buy",NA,"38","Buy","S25183201",7187,"20"
"30535","3274","Hold",-0.04351985,"23","Buy","S19087292",6002,"20"
"30536","3274","Buy",NA,"31","Hold","S23548466",5237,"20"
"30537","3274","Buy",NA,"42","Sell","S25183201",7710,"20"
"30538","3274","Hold",NA,"14","Buy","S19087292",6670,"20"
"30539","3274","Hold",0.1540169,"52","Sell","S23548466",11489,"20"
"30540","3274","Buy",NA,"0","Buy","S25183201",5673,"20"
"30541","3274","Buy",NA,"9","Sell","S25183201",10832,"20"
"30542","3277","Buy",0.369863,"25","Sell","S31598173",11283,"253"
"30543","3277","Buy",NA,"27","Sell","S28177108",7040,"253"
"30544","3277","Buy",0.2378722,"0","Hold","S4602637",4521,"253"
"30545","3277","Buy",0.2193113,"28","Buy","S4602637",10906,"253"
"30546","3277","Buy",-0.8050906,"31","Hold","S31598173",2443,"253"
"30547","3277","Buy",NA,"23","Buy","S31598173",10999,"253"
"30548","3278","Buy",0.1956161,"35","Buy","S36334265",9687,"167"
"30549","3278","Hold",0.2737263,"0","Buy","S30592235",2789,"167"
"30550","3278","Buy",0.3080304,"26","Sell","S36334265",3481,"167"
"30551","3278","Buy",0.1994003,"12","Sell","S30592235",8702,"167"
"30552","3278","Buy",0.2710518,"37","Hold","S45122272",3496,"167"
"30553","3278","Hold",0.1681137,"14","Hold","S45122272",872,"167"
"30554","3278","Hold",0.1228867,"20","Sell","S36334265",8521,"167"
"30555","3278","Buy",0.1791062,"23","Buy","S30592235",4606,"167"
"30556","3278","Buy",0.256406,"7","Buy","S45122272",215,"167"
"30557","3278","Buy",0.2226434,"56","Buy","S30592235",2201,"167"
"30558","3278","Buy",0.3150803,"0","Sell","S36334265",9891,"167"
"30559","3278","Buy",-0.2109364,"9","Hold","S30592235",1616,"167"
"30560","3278","Buy",0.4348249,"38","Hold","S36334265",9434,"167"
"30561","3278","Buy",0.4299564,"44","Hold","S36334265",9434,"167"
"30562","3278","Buy",0.2046231,"3","Sell","S45122272",1030,"167"
"30563","3278","Buy",0.2416107,"39","Hold","S45122272",6563,"167"
"30564","3278","Buy",0.2832588,"12","Hold","S36334265",5372,"167"
"30565","3278","Buy",0.2901035,"32","Buy","S45122272",11181,"167"
"30566","3278","Buy",0.3621147,"11","Buy","S36334265",8407,"167"
"30567","3278","Buy",0.1808118,"3","Buy","S45122272",11787,"167"
"30568","3278","Buy",0.412497,"18","Buy","S36334265",8407,"167"
"30569","3278","Buy",0.2808399,"50","Sell","S36334265",3618,"167"
"30570","3278","Hold",0.2702366,"25","Buy","S30592235",8068,"167"
"30571","3278","Buy",0.382021,"46","Hold","S36334265",3360,"167"
"30572","3278","Buy",0.3080304,"21","Sell","S36334265",3481,"167"
"30573","3278","Hold",0.196663,"39","Hold","S25246342",8042,"167"
"30574","3278","Buy",-0.08622691,"56","Sell","S30592235",1422,"167"
"30575","3278","Hold",0.2702366,"44","Buy","S30592235",2830,"167"
"30576","3278","Hold",0.1398644,"38","Hold","S45122272",8527,"167"
"30577","3278","Buy",0.305511,"48","Sell","S36334265",3618,"167"
"30578","3278","Hold",0.2100678,"18","Buy","S25246342",6566,"167"
"30579","3278","Buy",0.3603386,"17","Sell","S36334265",2605,"167"
"30580","3278","Buy",0.3904338,"18","Hold","S45122272",136,"167"
"30581","3278","Hold",NA,"0","Buy","S7097194",5996,"167"
"30582","3278","Hold",NA,"38","Buy","S7097194",9856,"167"
"30583","3278","Buy",0.2201074,"53","Hold","S45122272",7653,"167"
"30584","3278","Buy",0.09112014,"0","Sell","S10639157",2696,"167"
"30585","3278","Buy",0.2532824,"12","Sell","S25246342",6748,"167"
"30586","3278","Buy",0.2316716,"36","Hold","S25246342",937,"167"
"30587","3278","Hold",0.06709048,"26","Sell","S10639157",2575,"167"
"30588","3278","Buy",0.1026393,"46","Sell","S10639157",2575,"167"
"30589","3278","Buy",0.2145749,"14","Hold","S36334265",3856,"167"
"30590","328","Buy",0.2121212,"48","Hold","S2715023",7645,"28"
"30591","328","Buy",0.1991164,"0","Hold","S2715023",1812,"28"
"30592","3282","Hold",0.00565682,"39","Buy","S46582110",3970,"359"
"30593","3282","Buy",NA,"30","Hold","S3489197",6776,"359"
"30594","3282","Hold",0.0235732,"17","Buy","S38927421",808,"359"
"30595","3282","Hold",0.007018615,"35","Buy","S38927421",7669,"359"
"30596","3282","Sell",NA,"46","Buy","S4678127",2688,"359"
"30597","3282","Hold",NA,"43","Hold","S1188272",5220,"359"
"30598","3282","Hold",NA,"13","Hold","S1188272",3958,"359"
"30599","3282","Buy",NA,"25","Buy","S3489197",8936,"359"
"30600","3282","Buy",0.09664154,"0","Buy","S4678127",7232,"359"
"30601","3282","Buy",NA,"0","Sell","S3489197",9979,"359"
"30602","3282","Hold",-0.0009366219,"12","Buy","S46582110",1951,"359"
"30603","3282","Sell",NA,"6","Buy","S4678127",5927,"359"
"30604","3284","Buy",0.1373578,"34","Hold","S44420110",9378,"7641"
"30605","3284","Hold",0.1121857,"0","Buy","S32061102",6460,"7641"
"30606","3284","Buy",NA,"0","Hold","S1878083",3636,"7641"
"30607","3284","Buy",0.1255411,"49","Hold","S44420110",472,"7641"
"30608","3284","Buy",NA,"37","Buy","S1878083",1853,"7641"
"30609","3284","Buy",0.09121433,"0","Sell","S44420110",10565,"7641"
"30610","3285","Buy",0.2048193,"33","Sell","S36074187",10774,"8134"
"30611","3285","Hold",NA,"31","Buy","S9611200",391,"8134"
"30612","3285","Hold",NA,"0","Buy","S9611200",4138,"8134"
"30613","3285","Buy",0.363811,"26","Sell","S38857148",5866,"8134"
"30614","3289","Buy",NA,"0","Sell","S454041",1659,"320"
"30615","3289","Buy",NA,"63","Buy","S454041",7141,"320"
"30616","3289","Buy",NA,"0","Sell","S42238117",7954,"320"
"30617","3289","Buy",NA,"25","Sell","S42238117",544,"320"
"30618","3289","Buy",NA,"0","Hold","S454041",9477,"320"
"30619","3289","Buy",NA,"0","Buy","S42238117",3774,"320"
"30620","3289","Buy",NA,"0","Buy","S42238117",2198,"320"
"30621","3289","Buy",NA,"0","Sell","S42238117",12228,"320"
"30622","3291","Hold",0.6263534,"28","Buy","S25564115",171,"265"
"30623","3291","Hold",0.6058805,"0","Hold","S25564115",9963,"265"
"30624","3291","Hold",0.5009121,"26","Buy","S25564115",5098,"265"
"30625","3291","Buy",NA,"0","Sell","S25564115",3995,"265"
"30626","3291","Hold",4.321568,"47","Sell","S3940295",5815,"265"
"30627","3291","Buy",5.646972,"53","Buy","S3940295",7686,"265"
"30628","3291","Buy",5.487026,"7","Buy","S3940295",5587,"265"
"30629","3291","Hold",0.3677585,"13","Buy","S25564115",8256,"265"
"30630","3291","Hold",0.6588755,"56","Buy","S25564115",5098,"265"
"30631","3291","Buy",NA,"37","Hold","S25564115",4408,"265"
"30632","3291","Hold",0.4879172,"0","Buy","S25564115",171,"265"
"30633","3292","Buy",0.1940674,"13","Hold","S15635118",7541,"281"
"30634","3292","Buy",0.1387022,"0","Hold","S1139883",4729,"281"
"30635","3292","Buy",NA,"0","Buy","S15635118",2748,"281"
"30636","3292","Buy",NA,"33","Hold","S15635118",9587,"281"
"30637","3292","Buy",0.1783302,"0","Buy","S1139883",4963,"281"
"30638","3292","Buy",0.2140954,"47","Hold","S1139883",67,"281"
"30639","3292","Buy",0.31798,"50","Hold","S15635118",131,"281"
"30640","3292","Buy",0.120239,"0","Buy","S1139883",193,"281"
"30641","3292","Buy",0.1278195,"29","Hold","S1139883",2879,"281"
"30642","3293","Buy",0.0881104,"0","Hold","S24239148",6981,"253"
"30643","3294","Buy",9.483568,"2","Buy","S45359401",7586,"281"
"30644","3294","Buy",8.988224,"19","Buy","S45359401",7586,"281"
"30645","3296","Buy",0.2321533,"21","Sell","S40770141",884,"209"
"30646","3296","Buy",NA,"0","Hold","S11027212",3397,"209"
"30647","3296","Sell",4.937105,"26","Sell","S45359401",11558,"209"
"30648","3296","Buy",NA,"40","Hold","S11027212",8505,"209"
"30649","3296","Sell",4.915918,"3","Hold","S45359401",3559,"209"
"30650","3296","Hold",0.06791969,"0","Hold","S1627863",10084,"209"
"30651","3296","Buy",0.206705,"26","Buy","S4092276",1366,"209"
"30652","3296","Hold",0.1462256,"35","Buy","S11027212",6810,"209"
"30653","3296","Buy",0.1600074,"31","Hold","S47757139",27,"209"
"30654","3296","Hold",NA,"0","Sell","S25239156",9053,"209"
"30655","3296","Sell",4.865214,"50","Sell","S45359401",3226,"209"
"30656","3296","Buy",NA,"0","Buy","S47757139",6511,"209"
"30657","3296","Hold",0.06989023,"23","Hold","S11027212",2035,"209"
"30658","3296","Buy",0.2867971,"12","Sell","S47757139",9020,"209"
"30659","3296","Hold",NA,"20","Hold","S25239156",4076,"209"
"30660","3296","Buy",0.1363636,"60","Sell","S4092276",5072,"209"
"30661","3296","Buy",0.1716276,"24","Hold","S4092276",5332,"209"
"30662","3296","Buy",0.2044394,"27","Buy","S4092276",1366,"209"
"30663","3296","Buy",0.2742718,"57","Hold","S40770141",10653,"209"
"30664","3296","Hold",0.07334526,"60","Buy","S1235160",6212,"209"
"30665","3296","Buy",0.2000658,"58","Hold","S47757139",4467,"209"
"30666","3298","Hold",NA,"0","Buy","S7097194",7851,"231"
"30667","3298","Hold",NA,"37","Buy","S7097194",9528,"231"
"30668","3298","Hold",NA,"13","Buy","S7097194",506,"231"
"30669","3298","Hold",NA,"0","Sell","S7097194",2391,"231"
"30670","3298","Hold",NA,"1","Buy","S7097194",9528,"231"
"30671","3298","Hold",NA,"24","Hold","S7097194",11295,"231"
"30672","3298","Buy",0.2470024,"14","Buy","S4295271",3728,"231"
"30673","3298","Hold",NA,"50","Sell","S7097194",4456,"231"
"30674","3298","Hold",NA,"34","Sell","S7097194",2391,"231"
"30675","3298","Hold",NA,"49","Sell","S7097194",2391,"231"
"30676","3298","Hold",NA,"23","Sell","S7097194",2391,"231"
"30677","3298","Hold",NA,"59","Buy","S7097194",1982,"231"
"30678","3298","Hold",NA,"41","Sell","S7097194",2391,"231"
"30679","3298","Hold",NA,"18","Buy","S7097194",9528,"231"
"30680","3298","Hold",NA,"47","Sell","S7097194",4456,"231"
"30681","3298","Hold",NA,"0","Buy","S7097194",1982,"231"
"30682","3298","Hold",NA,"6","Buy","S7097194",9528,"231"
"30683","3298","Hold",NA,"8","Buy","S7097194",1982,"231"
"30684","3298","Hold",NA,"18","Buy","S7097194",1982,"231"
"30685","3298","Hold",NA,"37","Buy","S7097194",8180,"231"
"30686","3298","Hold",NA,"0","Sell","S7097194",524,"231"
"30687","3298","Hold",NA,"35","Buy","S7097194",1982,"231"
"30688","3298","Hold",NA,"54","Buy","S7097194",506,"231"
"30689","3298","Hold",NA,"49","Buy","S7097194",11696,"231"
"30690","3298","Hold",NA,"6","Sell","S7097194",524,"231"
"30691","3298","Hold",NA,"20","Sell","S7097194",2391,"231"
"30692","3298","Hold",NA,"14","Hold","S7097194",11295,"231"
"30693","3298","Hold",NA,"28","Buy","S7097194",1982,"231"
"30694","3298","Hold",NA,"59","Buy","S7097194",11696,"231"
"30695","3298","Hold",NA,"42","Buy","S7097194",1982,"231"
"30696","3298","Hold",NA,"38","Sell","S7097194",7230,"231"
"30697","3298","Hold",NA,"50","Buy","S7097194",506,"231"
"30698","3298","Hold",NA,"0","Buy","S7097194",11696,"231"
"30699","3298","Hold",NA,"0","Buy","S7097194",506,"231"
"30700","3298","Hold",NA,"36","Buy","S7097194",8180,"231"
"30701","3298","Hold",NA,"25","Buy","S7097194",9528,"231"
"30702","3298","Hold",NA,"56","Sell","S7097194",524,"231"
"30703","3298","Hold",NA,"50","Buy","S7097194",1982,"231"
"30704","3298","Hold",NA,"32","Sell","S7097194",524,"231"
"30705","3298","Hold",NA,"39","Hold","S7097194",588,"231"
"30706","3298","Hold",NA,"0","Sell","S7097194",7230,"231"
"30707","3298","Hold",NA,"42","Sell","S7097194",7230,"231"
"30708","3298","Hold",NA,"14","Buy","S7097194",11501,"231"
"30709","3298","Hold",NA,"29","Sell","S7097194",7230,"231"
"30710","3298","Hold",NA,"45","Buy","S7097194",619,"231"
"30711","3298","Hold",NA,"16","Hold","S7097194",11295,"231"
"30712","3298","Hold",NA,"37","Buy","S7097194",11696,"231"
"30713","3298","Hold",NA,"12","Hold","S7097194",1952,"231"
"30714","3298","Hold",NA,"57","Hold","S7097194",588,"231"
"30715","3298","Hold",NA,"31","Buy","S7097194",619,"231"
"30716","3298","Buy",0.3608474,"7","Hold","S4295271",2090,"231"
"30717","3298","Hold",NA,"49","Buy","S7097194",11501,"231"
"30718","3298","Hold",NA,"0","Sell","S7097194",4456,"231"
"30719","3298","Hold",NA,"43","Sell","S7097194",4456,"231"
"30720","3298","Hold",NA,"9","Sell","S7097194",7230,"231"
"30721","3298","Buy",0.3120269,"29","Buy","S4295271",11624,"231"
"30722","3298","Hold",NA,"19","Buy","S7097194",11501,"231"
"30723","3298","Hold",NA,"45","Sell","S7097194",2391,"231"
"30724","3298","Hold",NA,"32","Hold","S7097194",11295,"231"
"30725","3298","Hold",NA,"21","Buy","S7097194",619,"231"
"30726","3298","Hold",NA,"5","Buy","S7097194",11696,"231"
"30727","3298","Hold",NA,"47","Buy","S7097194",7165,"231"
"30728","3298","Hold",NA,"5","Hold","S7097194",11295,"231"
"30729","3298","Hold",NA,"11","Sell","S7097194",524,"231"
"30730","3298","Hold",NA,"4","Sell","S7097194",4456,"231"
"30731","3298","Hold",NA,"55","Buy","S7097194",11501,"231"
"30732","3298","Hold",NA,"22","Buy","S7097194",1982,"231"
"30733","3298","Hold",NA,"20","Sell","S7097194",7230,"231"
"30734","3298","Hold",NA,"15","Hold","S7097194",588,"231"
"30735","3298","Hold",NA,"31","Buy","S7097194",11501,"231"
"30736","3298","Hold",NA,"59","Buy","S7097194",619,"231"
"30737","3298","Hold",NA,"26","Hold","S7097194",8624,"231"
"30738","3298","Hold",NA,"17","Hold","S7097194",8624,"231"
"30739","3298","Hold",NA,"0","Buy","S7097194",8180,"231"
"30740","3298","Hold",NA,"5","Buy","S7097194",619,"231"
"30741","3298","Hold",NA,"0","Hold","S7097194",588,"231"
"30742","3298","Hold",NA,"12","Hold","S7097194",588,"231"
"30743","3298","Hold",NA,"35","Hold","S7097194",1952,"231"
"30744","3298","Hold",NA,"24","Sell","S7097194",4456,"231"
"30745","3298","Hold",NA,"55","Hold","S7097194",1952,"231"
"30746","3298","Hold",NA,"28","Buy","S7097194",7165,"231"
"30747","3298","Hold",NA,"47","Buy","S7097194",9528,"231"
"30748","3298","Hold",NA,"55","Hold","S7097194",8624,"231"
"30749","3298","Hold",NA,"24","Buy","S7097194",8180,"231"
"30750","3298","Hold",NA,"51","Buy","S7097194",7165,"231"
"30751","3298","Hold",NA,"4","Hold","S7097194",588,"231"
"30752","3298","Hold",NA,"33","Hold","S7097194",8624,"231"
"30753","3298","Hold",NA,"25","Hold","S7097194",8379,"231"
"30754","3298","Hold",NA,"24","Hold","S7097194",8624,"231"
"30755","3298","Hold",NA,"49","Hold","S7097194",8379,"231"
"30756","3298","Hold",NA,"36","Hold","S7097194",1952,"231"
"30757","3298","Hold",NA,"8","Hold","S7097194",8379,"231"
"30758","3298","Hold",NA,"37","Buy","S7097194",506,"231"
"30759","3298","Hold",NA,"0","Buy","S7097194",619,"231"
"30760","3298","Hold",NA,"20","Hold","S7097194",1952,"231"
"30761","3298","Hold",NA,"4","Hold","S7097194",1952,"231"
"30762","3298","Hold",NA,"0","Buy","S7097194",7165,"231"
"30763","3298","Hold",NA,"17","Buy","S7097194",7165,"231"
"30764","3298","Hold",NA,"40","Buy","S7097194",7165,"231"
"30765","3298","Hold",NA,"10","Buy","S7097194",619,"231"
"30766","3298","Hold",NA,"33","Hold","S7097194",8379,"231"
"30767","3298","Hold",NA,"55","Sell","S7097194",7230,"231"
"30768","3298","Buy",0.3418201,"51","Buy","S4295271",9875,"231"
"30769","3298","Hold",NA,"41","Hold","S7097194",8379,"231"
"30770","3298","Hold",NA,"27","Buy","S7097194",7165,"231"
"30771","3298","Hold",NA,"30","Buy","S7097194",11501,"231"
"30772","3298","Hold",NA,"48","Sell","S7097194",7230,"231"
"30773","3298","Hold",NA,"42","Buy","S7097194",506,"231"
